date,NDVI,sensor
03-06-2025,0.489585053,Sentinel-2
03-06-2025,0.481720316,Sentinel-2
06-06-2025,0.577343922,Sentinel-2
06-06-2025,0.577618104,Sentinel-2
21-06-2025,0.566320476,Sentinel-2
21-06-2025,0.583367009,Sentinel-2
11-07-2025,0.632834456,Sentinel-2
11-07-2025,0.626703917,Sentinel-2
16-07-2025,0.529276435,Sentinel-2
16-07-2025,0.53768031,Sentinel-2
05-08-2025,0.564225852,Sentinel-2
05-08-2025,0.609823237,Sentinel-2
30-08-2025,0.688773117,Sentinel-2
30-08-2025,0.664924378,Sentinel-2
04-09-2025,0.709873893,Sentinel-2
04-09-2025,0.711782246,Sentinel-2
14-09-2025,0.51433377,Sentinel-2
14-09-2025,0.511616978,Sentinel-2
19-09-2025,0.746229886,Sentinel-2
19-09-2025,0.743357789,Sentinel-2
14-10-2025,0.735074763,Sentinel-2
14-10-2025,0.760416353,Sentinel-2
03-11-2025,0.483720457,Sentinel-2
03-11-2025,0.480919032,Sentinel-2
08-11-2025,0.794290768,Sentinel-2
08-11-2025,0.749177907,Sentinel-2
10-11-2025,0.767140522,Sentinel-2
10-11-2025,0.731700848,Sentinel-2
13-11-2025,0.598440581,Sentinel-2
13-11-2025,0.567230431,Sentinel-2
28-11-2025,0.618349013,Sentinel-2
28-11-2025,0.625482804,Sentinel-2
08-12-2025,0.788498005,Sentinel-2
08-12-2025,0.768191998,Sentinel-2
13-12-2025,0.81000575,Sentinel-2
13-12-2025,0.77262941,Sentinel-2
20-12-2025,0.56686404,Sentinel-2
23-12-2025,0.701056067,Sentinel-2
23-12-2025,0.694179056,Sentinel-2
28-12-2025,0.579246053,Sentinel-2
28-12-2025,0.616117965,Sentinel-2
02-01-2026,0.506109531,Sentinel-2
02-01-2026,0.49953767,Sentinel-2
07-01-2026,0.676138473,Sentinel-2
07-01-2026,0.656327081,Sentinel-2
12-01-2026,0.32056186,Sentinel-2
17-01-2026,0.768685688,Sentinel-2
17-01-2026,0.694160754,Sentinel-2
22-01-2026,0.703430157,Sentinel-2
22-01-2026,0.673682217,Sentinel-2
27-01-2026,0.720820351,Sentinel-2
27-01-2026,0.676963069,Sentinel-2
01-02-2026,0.641802963,Sentinel-2
01-02-2026,0.612989242,Sentinel-2
06-02-2026,0.68164802,Sentinel-2
06-02-2026,0.659526513,Sentinel-2
11-02-2026,0.562466391,Sentinel-2
11-02-2026,0.545669912,Sentinel-2
16-02-2026,0.620630157,Sentinel-2
16-02-2026,0.607507947,Sentinel-2
21-02-2026,0.514967606,Sentinel-2
21-02-2026,0.507600439,Sentinel-2
26-02-2026,0.584636504,Sentinel-2
26-02-2026,0.584672355,Sentinel-2
03-03-2026,0.590323692,Sentinel-2
03-03-2026,0.571721987,Sentinel-2
08-03-2026,0.55874413,Sentinel-2
08-03-2026,0.525088177,Sentinel-2
10-03-2026,0.534768743,Sentinel-2
10-03-2026,0.501706803,Sentinel-2
13-03-2026,0.513635562,Sentinel-2
13-03-2026,0.458391409,Sentinel-2
18-03-2026,0.505955514,Sentinel-2
18-03-2026,0.495339585,Sentinel-2
20-03-2026,0.537950782,Sentinel-2
20-03-2026,0.512525493,Sentinel-2
23-03-2026,0.521864022,Sentinel-2
23-03-2026,0.498425544,Sentinel-2
28-03-2026,0.502029993,Sentinel-2
28-03-2026,0.484793425,Sentinel-2
